,household_id,state_code_str,zip_code,county_str
32730,52765,AL,35071,JEFFERSON_COUNTY_AL
32731,52766,AL,35014,TALLADEGA_COUNTY_AL
32732,52768,AL,36869,RUSSELL_COUNTY_AL
32733,52769,AL,36305,GENEVA_COUNTY_AL
32734,52770,AL,35632,LAUDERDALE_COUNTY_AL
32735,52771,AL,35042,BIBB_COUNTY_AL
32736,52772,AL,36322,COFFEE_COUNTY_AL
32737,52773,AL,36116,MONTGOMERY_COUNTY_AL
32738,52774,AL,36426,CONECUH_COUNTY_AL
32739,52780,AL,36141,MONTGOMERY_COUNTY_AL
32740,52784,AL,35215,JEFFERSON_COUNTY_AL
32741,52793,AL,35214,JEFFERSON_COUNTY_AL
32742,52794,AL,35021,JEFFERSON_COUNTY_AL
32743,52942,AL,36272,ETOWAH_COUNTY_AL
32744,52955,AL,36612,MOBILE_COUNTY_AL
32745,52956,AL,35773,LIMESTONE_COUNTY_AL
32746,52957,AL,36081,BULLOCK_COUNTY_AL
32747,52958,AL,35173,ST_CLAIR_COUNTY_AL
32748,52960,AL,35297,JEFFERSON_COUNTY_AL
32749,52964,AL,36877,LEE_COUNTY_AL
32750,52965,AL,36541,MOBILE_COUNTY_AL
32751,52966,AL,35249,JEFFERSON_COUNTY_AL
32752,52968,AL,36605,MOBILE_COUNTY_AL
32753,52970,AL,35634,LAUDERDALE_COUNTY_AL
32754,52978,AL,36702,DALLAS_COUNTY_AL
32755,52979,AL,35758,MADISON_COUNTY_AL
32756,52981,AL,35613,LIMESTONE_COUNTY_AL
32757,52982,AL,35216,SHELBY_COUNTY_AL
32758,52989,AL,36312,HOUSTON_COUNTY_AL
32759,53046,AL,35205,JEFFERSON_COUNTY_AL
32760,51663,AL,35238,JEFFERSON_COUNTY_AL
32761,51850,AL,35403,TUSCALOOSA_COUNTY_AL
32762,51862,AL,35677,LAUDERDALE_COUNTY_AL
32763,51880,AL,35209,JEFFERSON_COUNTY_AL
32764,51905,AL,35228,JEFFERSON_COUNTY_AL
32765,51909,AL,36695,MOBILE_COUNTY_AL
32766,51914,AL,35031,BLOUNT_COUNTY_AL
32767,51917,AL,36863,CHAMBERS_COUNTY_AL
32768,51944,AL,35501,WALKER_COUNTY_AL
32769,51980,AL,35486,TUSCALOOSA_COUNTY_AL
32770,52141,AL,35407,TUSCALOOSA_COUNTY_AL
32771,52143,AL,36533,BALDWIN_COUNTY_AL
32772,52167,AL,36427,CONECUH_COUNTY_AL
32773,52241,AL,36303,DALE_COUNTY_AL
32774,52311,AL,35960,CHEROKEE_COUNTY_AL
32775,52315,AL,35023,JEFFERSON_COUNTY_AL
32776,52368,AL,35228,JEFFERSON_COUNTY_AL
32777,52394,AL,35803,MADISON_COUNTY_AL
32778,52475,AL,35470,SUMTER_COUNTY_AL
32779,52517,AL,35757,LIMESTONE_COUNTY_AL
32780,52521,AL,36271,CALHOUN_COUNTY_AL
32781,52557,AL,36693,MOBILE_COUNTY_AL
32782,52559,AL,36533,BALDWIN_COUNTY_AL
32783,52582,AL,35950,MARSHALL_COUNTY_AL
32784,52797,AL,36505,MOBILE_COUNTY_AL
32785,52804,AL,35902,CHEROKEE_COUNTY_AL
32786,52805,AL,36072,HENRY_COUNTY_AL
32787,52806,AL,35111,JEFFERSON_COUNTY_AL
32788,52809,AL,36062,PIKE_COUNTY_AL
32789,52810,AL,36092,ELMORE_COUNTY_AL
32790,52811,AL,35967,CHEROKEE_COUNTY_AL
32791,52812,AL,35903,CHEROKEE_COUNTY_AL
32792,52814,AL,35645,LAUDERDALE_COUNTY_AL
32793,52816,AL,35216,SHELBY_COUNTY_AL
32794,52818,AL,35645,LAUDERDALE_COUNTY_AL
32795,52821,AL,35612,LIMESTONE_COUNTY_AL
32796,52827,AL,36006,CHILTON_COUNTY_AL
32797,52829,AL,36111,MONTGOMERY_COUNTY_AL
32798,52836,AL,36502,ESCAMBIA_COUNTY_AL
32799,52846,AL,35620,LIMESTONE_COUNTY_AL
32800,52847,AL,36361,COFFEE_COUNTY_AL
32801,52849,AL,35603,LAWRENCE_COUNTY_AL
32802,52852,AL,35553,WINSTON_COUNTY_AL
32803,52853,AL,36049,PIKE_COUNTY_AL
32804,52856,AL,35405,TUSCALOOSA_COUNTY_AL
32805,52858,AL,35094,ST_CLAIR_COUNTY_AL
32806,52859,AL,35235,JEFFERSON_COUNTY_AL
32807,52861,AL,35114,SHELBY_COUNTY_AL
32808,52867,AL,35282,JEFFERSON_COUNTY_AL
32809,52869,AL,35064,JEFFERSON_COUNTY_AL
32810,52872,AL,35160,CLAY_COUNTY_AL
32811,52883,AL,36567,BALDWIN_COUNTY_AL
32812,52887,AL,36830,LEE_COUNTY_AL
32813,52891,AL,36604,MOBILE_COUNTY_AL
32814,52894,AL,36530,BALDWIN_COUNTY_AL
32815,52895,AL,36611,MOBILE_COUNTY_AL
32816,52899,AL,35173,ST_CLAIR_COUNTY_AL
32817,52902,AL,36605,MOBILE_COUNTY_AL
32818,52903,AL,35895,MADISON_COUNTY_AL
32819,52905,AL,35466,PICKENS_COUNTY_AL
32820,52906,AL,36374,DALE_COUNTY_AL
32821,52907,AL,35755,MARSHALL_COUNTY_AL
32822,52908,AL,35096,CALHOUN_COUNTY_AL
32823,52909,AL,35010,TALLAPOOSA_COUNTY_AL
32824,52911,AL,35207,JEFFERSON_COUNTY_AL
32825,52912,AL,35769,JACKSON_COUNTY_AL
32826,52914,AL,35631,LAUDERDALE_COUNTY_AL
32827,52915,AL,36541,MOBILE_COUNTY_AL
32828,52916,AL,36272,ETOWAH_COUNTY_AL
32829,52917,AL,36613,MOBILE_COUNTY_AL
32830,52918,AL,36545,CLARKE_COUNTY_AL
32831,52919,AL,35128,ST_CLAIR_COUNTY_AL
32832,52920,AL,35640,MORGAN_COUNTY_AL
32833,52921,AL,36526,BALDWIN_COUNTY_AL
32834,52923,AL,35077,CULLMAN_COUNTY_AL
32835,52925,AL,35254,JEFFERSON_COUNTY_AL
32836,52929,AL,35634,LAUDERDALE_COUNTY_AL
32837,52932,AL,35654,FRANKLIN_COUNTY_AL
32838,53023,AL,35653,COLBERT_COUNTY_AL
32839,53035,AL,35056,CULLMAN_COUNTY_AL
32840,53038,AL,36040,LOWNDES_COUNTY_AL
32841,53045,AL,35640,MORGAN_COUNTY_AL
32842,53050,AL,35266,SHELBY_COUNTY_AL
32843,53087,AL,35954,ETOWAH_COUNTY_AL
32844,53088,AL,36474,COVINGTON_COUNTY_AL
32845,53090,AL,35120,ST_CLAIR_COUNTY_AL
32846,53092,AL,35810,MADISON_COUNTY_AL
32847,53098,AL,36582,MOBILE_COUNTY_AL
32848,53116,AL,35244,SHELBY_COUNTY_AL
32849,53166,AL,36033,BUTLER_COUNTY_AL
32850,53200,AL,35213,JEFFERSON_COUNTY_AL
32851,53256,AL,36421,CONECUH_COUNTY_AL
32852,53294,AL,36272,ETOWAH_COUNTY_AL
32853,53333,AL,35244,SHELBY_COUNTY_AL
32854,53347,AL,35803,MADISON_COUNTY_AL
32855,53350,AL,35014,TALLADEGA_COUNTY_AL
32856,53351,AL,36660,MOBILE_COUNTY_AL
32857,51552,AL,36361,COFFEE_COUNTY_AL
32858,51766,AL,35071,JEFFERSON_COUNTY_AL
32859,51775,AL,36831,LEE_COUNTY_AL
32860,51780,AL,35243,JEFFERSON_COUNTY_AL
32861,51781,AL,35114,SHELBY_COUNTY_AL
32862,51814,AL,36116,MONTGOMERY_COUNTY_AL
32863,51819,AL,35756,MADISON_COUNTY_AL
32864,51822,AL,35670,MORGAN_COUNTY_AL
32865,52363,AL,35207,JEFFERSON_COUNTY_AL
32866,52410,AL,36832,MACON_COUNTY_AL
32867,52411,AL,35004,ST_CLAIR_COUNTY_AL
32868,52418,AL,35056,CULLMAN_COUNTY_AL
32869,52466,AL,36606,MOBILE_COUNTY_AL
32870,52503,AL,35976,MARSHALL_COUNTY_AL
32871,52609,AL,35015,JEFFERSON_COUNTY_AL
32872,52610,AL,35660,COLBERT_COUNTY_AL
32873,52617,AL,35045,CHILTON_COUNTY_AL
32874,52623,AL,36034,COFFEE_COUNTY_AL
32875,52638,AL,36578,BALDWIN_COUNTY_AL
32876,52652,AL,35645,LAUDERDALE_COUNTY_AL
32877,52657,AL,35631,LAUDERDALE_COUNTY_AL
32878,52664,AL,35480,GREENE_COUNTY_AL
32879,52689,AL,36675,MOBILE_COUNTY_AL
32880,52690,AL,36608,MOBILE_COUNTY_AL
32881,52697,AL,36526,BALDWIN_COUNTY_AL
32882,52715,AL,36618,MOBILE_COUNTY_AL
32883,52726,AL,35016,CULLMAN_COUNTY_AL
32884,52733,AL,35171,CHILTON_COUNTY_AL
32885,52788,AL,35094,ST_CLAIR_COUNTY_AL
32886,52819,AL,36008,AUTAUGA_COUNTY_AL
32887,52826,AL,35565,MARION_COUNTY_AL
32888,52841,AL,36605,MOBILE_COUNTY_AL
32889,52854,AL,35611,LIMESTONE_COUNTY_AL
32890,52866,AL,36608,MOBILE_COUNTY_AL
32891,52868,AL,36051,ELMORE_COUNTY_AL
32892,52873,AL,35640,MORGAN_COUNTY_AL
32893,52933,AL,35549,WALKER_COUNTY_AL
32894,52934,AL,35056,CULLMAN_COUNTY_AL
32895,52936,AL,35474,HALE_COUNTY_AL
32896,52937,AL,35960,CHEROKEE_COUNTY_AL
32897,52938,AL,36352,GENEVA_COUNTY_AL
32898,52940,AL,35144,SHELBY_COUNTY_AL
32899,52943,AL,35904,ETOWAH_COUNTY_AL
32900,52944,AL,35756,MADISON_COUNTY_AL
32901,52947,AL,36350,DALE_COUNTY_AL
32902,52948,AL,36265,CALHOUN_COUNTY_AL
32903,52952,AL,36784,CLARKE_COUNTY_AL
32904,52953,AL,36577,BALDWIN_COUNTY_AL
32905,52954,AL,35548,MARION_COUNTY_AL
32906,52959,AL,35767,MADISON_COUNTY_AL
32907,52962,AL,35902,CHEROKEE_COUNTY_AL
32908,52963,AL,35662,COLBERT_COUNTY_AL
32909,52967,AL,36605,MOBILE_COUNTY_AL
32910,52971,AL,35126,BLOUNT_COUNTY_AL
32911,52972,AL,35594,FAYETTE_COUNTY_AL
32912,52973,AL,36106,MONTGOMERY_COUNTY_AL
32913,52975,AL,35476,TUSCALOOSA_COUNTY_AL
32914,52977,AL,35905,CALHOUN_COUNTY_AL
32915,52980,AL,36017,BARBOUR_COUNTY_AL
32916,52986,AL,35443,GREENE_COUNTY_AL
32917,52990,AL,36533,BALDWIN_COUNTY_AL
32918,52992,AL,35578,WALKER_COUNTY_AL
32919,52993,AL,36527,BALDWIN_COUNTY_AL
32920,52995,AL,36331,COFFEE_COUNTY_AL
32921,52999,AL,35654,FRANKLIN_COUNTY_AL
32922,53000,AL,36613,MOBILE_COUNTY_AL
32923,53001,AL,35211,JEFFERSON_COUNTY_AL
32924,53006,AL,35022,SHELBY_COUNTY_AL
32925,53007,AL,36421,CONECUH_COUNTY_AL
32926,53008,AL,36536,BALDWIN_COUNTY_AL
32927,53010,AL,35960,CHEROKEE_COUNTY_AL
32928,53020,AL,36257,CLEBURNE_COUNTY_AL
32929,53021,AL,36254,CLEBURNE_COUNTY_AL
32930,53026,AL,35242,JEFFERSON_COUNTY_AL
32931,53029,AL,36551,BALDWIN_COUNTY_AL
32932,53031,AL,36115,MONTGOMERY_COUNTY_AL
32933,53037,AL,35581,MARION_COUNTY_AL
32934,53040,AL,36344,GENEVA_COUNTY_AL
32935,53043,AL,35630,LAUDERDALE_COUNTY_AL
32936,53044,AL,36420,ESCAMBIA_COUNTY_AL
32937,53055,AL,36301,GENEVA_COUNTY_AL
32938,53062,AL,36869,RUSSELL_COUNTY_AL
32939,53064,AL,36689,MOBILE_COUNTY_AL
32940,53067,AL,36558,CHOCTAW_COUNTY_AL
32941,53068,AL,35968,DEKALB_COUNTY_AL
32942,53070,AL,35613,LIMESTONE_COUNTY_AL
32943,53071,AL,35242,JEFFERSON_COUNTY_AL
32944,53072,AL,35180,BLOUNT_COUNTY_AL
32945,53075,AL,35613,LIMESTONE_COUNTY_AL
32946,53080,AL,36361,COFFEE_COUNTY_AL
32947,53081,AL,36121,MONTGOMERY_COUNTY_AL
32948,53082,AL,36304,DALE_COUNTY_AL
32949,53086,AL,35776,MADISON_COUNTY_AL
32950,53089,AL,35120,ST_CLAIR_COUNTY_AL
32951,53201,AL,35404,TUSCALOOSA_COUNTY_AL
32952,53257,AL,36068,AUTAUGA_COUNTY_AL
32953,53279,AL,36092,ELMORE_COUNTY_AL
32954,53289,AL,35482,TUSCALOOSA_COUNTY_AL
32955,53354,MS,39568,JACKSON_COUNTY_MS
32956,53359,MS,39553,JACKSON_COUNTY_MS
32957,53360,MS,38637,DESOTO_COUNTY_MS
32958,53361,MS,39470,HANCOCK_COUNTY_MS
32959,53362,MS,39345,NEWTON_COUNTY_MS
32960,53363,MS,39429,JEFFERSON_DAVIS_COUNTY_MS
32961,53365,MS,39046,YAZOO_COUNTY_MS
32962,53367,MS,38646,QUITMAN_COUNTY_MS
32963,53368,MS,38671,DESOTO_COUNTY_MS
32964,53370,MS,39194,HUMPHREYS_COUNTY_MS
32965,53371,MS,39463,HANCOCK_COUNTY_MS
32966,53373,MS,38866,LEE_COUNTY_MS
32967,53374,MS,38732,SUNFLOWER_COUNTY_MS
32968,53375,MS,39042,RANKIN_COUNTY_MS
32969,53377,MS,38803,PONTOTOC_COUNTY_MS
32970,53380,MS,39407,LAMAR_COUNTY_MS
32971,53382,MS,39335,KEMPER_COUNTY_MS
32972,53384,MS,39649,PIKE_COUNTY_MS
32973,53385,MS,39074,SMITH_COUNTY_MS
32974,53386,MS,39154,HINDS_COUNTY_MS
32975,53387,MS,39451,GREENE_COUNTY_MS
32976,53389,MS,38944,LEFLORE_COUNTY_MS
32977,53392,MS,39307,LAUDERDALE_COUNTY_MS
32978,53399,MS,39482,MARION_COUNTY_MS
32979,53402,MS,39051,MADISON_COUNTY_MS
32980,53403,MS,38821,MONROE_COUNTY_MS
32981,53404,MS,38621,QUITMAN_COUNTY_MS
32982,53405,MS,38632,DESOTO_COUNTY_MS
32983,53407,MS,38677,LAFAYETTE_COUNTY_MS
32984,53408,MS,39474,COVINGTON_COUNTY_MS
32985,53409,MS,39425,FORREST_COUNTY_MS
32986,53410,MS,39562,JACKSON_COUNTY_MS
32987,53411,MS,39443,JASPER_COUNTY_MS
32988,53412,MS,39080,SMITH_COUNTY_MS
32989,53413,MS,38966,TALLAHATCHIE_COUNTY_MS
32990,53414,MS,39470,HANCOCK_COUNTY_MS
32991,53415,MS,39532,HARRISON_COUNTY_MS
32992,53416,MS,39354,KEMPER_COUNTY_MS
32993,53417,MS,39038,HOLMES_COUNTY_MS
32994,53418,MS,39208,RANKIN_COUNTY_MS
32995,53419,MS,38762,SUNFLOWER_COUNTY_MS
32996,53420,MS,39339,WINSTON_COUNTY_MS
32997,53421,MS,39121,JEFFERSON_COUNTY_MS
32998,53423,MS,39150,CLAIBORNE_COUNTY_MS
32999,53425,MS,38826,LEE_COUNTY_MS
33000,53426,MS,39581,JACKSON_COUNTY_MS
33001,53428,MS,38676,TUNICA_COUNTY_MS
33002,53431,MS,39154,HINDS_COUNTY_MS
33003,53433,MS,38675,LAFAYETTE_COUNTY_MS
33004,53435,MS,38637,DESOTO_COUNTY_MS
33005,53437,MS,39666,PIKE_COUNTY_MS
33006,53441,MS,39087,RANKIN_COUNTY_MS
33007,53443,MS,39704,LOWNDES_COUNTY_MS
33008,53446,MS,39212,HINDS_COUNTY_MS
33009,53447,MS,38960,MONTGOMERY_COUNTY_MS
33010,53448,MS,39743,LOWNDES_COUNTY_MS
33011,53449,MS,39566,JACKSON_COUNTY_MS
33012,53450,MS,39056,HINDS_COUNTY_MS
33013,53451,MS,39337,NEWTON_COUNTY_MS
33014,53452,MS,39119,COVINGTON_COUNTY_MS
33015,53453,MS,39307,LAUDERDALE_COUNTY_MS
33016,53454,MS,38834,TISHOMINGO_COUNTY_MS
33017,53455,MS,38666,PANOLA_COUNTY_MS
33018,53456,MS,39563,JACKSON_COUNTY_MS
33019,53457,MS,39145,SCOTT_COUNTY_MS
33020,53458,MS,39466,HANCOCK_COUNTY_MS
33021,53462,MS,38733,SUNFLOWER_COUNTY_MS
33022,53463,MS,38935,CARROLL_COUNTY_MS
33023,53465,MS,38901,MONTGOMERY_COUNTY_MS
33024,53466,MS,39475,FORREST_COUNTY_MS
33025,53467,MS,38671,DESOTO_COUNTY_MS
33026,53468,MS,38632,DESOTO_COUNTY_MS
33027,53469,MS,38858,ITAWAMBA_COUNTY_MS
33028,53476,MS,39087,RANKIN_COUNTY_MS
33029,53477,MS,39151,RANKIN_COUNTY_MS
33030,53478,MS,39348,JASPER_COUNTY_MS
33031,53479,MS,39335,KEMPER_COUNTY_MS
33032,53480,MS,39505,HARRISON_COUNTY_MS
33033,53484,MS,38675,LAFAYETTE_COUNTY_MS
33034,53485,MS,38748,WASHINGTON_COUNTY_MS
33035,53487,MS,39562,JACKSON_COUNTY_MS
33036,53488,MS,39455,MARION_COUNTY_MS
33037,53489,MS,39161,RANKIN_COUNTY_MS
33038,53491,MS,39077,COPIAH_COUNTY_MS
33039,53492,MS,38738,SUNFLOWER_COUNTY_MS
33040,53493,MS,38820,LAFAYETTE_COUNTY_MS
33041,53494,MS,38866,LEE_COUNTY_MS
33042,53497,MS,39560,HARRISON_COUNTY_MS
33043,53498,MS,38848,MONROE_COUNTY_MS
33044,53499,MS,39560,HARRISON_COUNTY_MS
33045,53500,MS,38649,MARSHALL_COUNTY_MS
33046,53501,MS,38860,MONROE_COUNTY_MS
33047,53502,MS,39114,SMITH_COUNTY_MS
33048,53503,MS,39452,GREENE_COUNTY_MS
33049,53504,MS,39476,GREENE_COUNTY_MS
33050,53505,MS,39154,HINDS_COUNTY_MS
33051,53506,MS,39082,SIMPSON_COUNTY_MS
33052,53507,MS,39302,CLARKE_COUNTY_MS
33053,53508,MS,39109,MADISON_COUNTY_MS
33054,53511,MS,38672,DESOTO_COUNTY_MS
33055,53512,MS,38671,DESOTO_COUNTY_MS
33056,53513,MS,39077,COPIAH_COUNTY_MS
33057,53514,MS,38948,YALOBUSHA_COUNTY_MS
33058,53515,MS,38659,BENTON_COUNTY_MS
33059,53516,MS,39503,HARRISON_COUNTY_MS
33060,53517,MS,38863,LAFAYETTE_COUNTY_MS
33061,53518,MS,39073,RANKIN_COUNTY_MS
33062,53519,MS,39553,JACKSON_COUNTY_MS
33063,53520,MS,39560,HARRISON_COUNTY_MS
33064,53521,MS,38824,UNION_COUNTY_MS
33065,53522,MS,39571,HANCOCK_COUNTY_MS
33066,53523,MS,39367,WAYNE_COUNTY_MS
33067,53524,MS,39437,JONES_COUNTY_MS
33068,53537,MS,39574,STONE_COUNTY_MS
33069,53538,MS,38703,WASHINGTON_COUNTY_MS
33070,53539,MS,39161,RANKIN_COUNTY_MS
33071,53542,MS,39095,HOLMES_COUNTY_MS
33072,53543,MS,38651,DESOTO_COUNTY_MS
33073,53544,MS,39482,MARION_COUNTY_MS
33074,53545,MS,39210,HINDS_COUNTY_MS
33075,53546,MS,39740,MONROE_COUNTY_MS
33076,53547,MS,38672,DESOTO_COUNTY_MS
33077,53548,MS,39443,JASPER_COUNTY_MS
33078,53549,MS,38606,PANOLA_COUNTY_MS
33079,53552,MS,39753,LOWNDES_COUNTY_MS
33080,53554,MS,39323,LAUDERDALE_COUNTY_MS
33081,53555,MS,38671,DESOTO_COUNTY_MS
33082,53556,MS,39482,MARION_COUNTY_MS
33083,53557,MS,38849,LEE_COUNTY_MS
33084,53558,MS,38826,LEE_COUNTY_MS
33085,53559,MS,38652,UNION_COUNTY_MS
33086,53560,MS,38838,TISHOMINGO_COUNTY_MS
33087,53561,MS,39192,HOLMES_COUNTY_MS
33088,53567,MS,39332,JASPER_COUNTY_MS
33089,53569,MS,38675,LAFAYETTE_COUNTY_MS
33090,53572,MS,38632,DESOTO_COUNTY_MS
33091,53574,MS,39753,LOWNDES_COUNTY_MS
33092,53576,MS,39502,HARRISON_COUNTY_MS
33093,53577,MS,38606,PANOLA_COUNTY_MS
33094,53578,MS,39059,COPIAH_COUNTY_MS
33095,53579,MS,39759,LOWNDES_COUNTY_MS
33096,53580,MS,39457,PEARL_RIVER_COUNTY_MS
33097,53581,MS,39443,JASPER_COUNTY_MS
33098,53582,MS,38925,MONTGOMERY_COUNTY_MS
33099,53583,MS,39562,JACKSON_COUNTY_MS
33100,53584,MS,39209,HINDS_COUNTY_MS
33101,53585,MS,39443,JASPER_COUNTY_MS
33102,53586,MS,39204,HINDS_COUNTY_MS
33103,53587,MS,39476,GREENE_COUNTY_MS
33104,53588,MS,39506,HARRISON_COUNTY_MS
33105,53589,MS,39119,COVINGTON_COUNTY_MS
33106,53594,MS,38803,PONTOTOC_COUNTY_MS
33107,53597,MS,39465,JONES_COUNTY_MS
33108,53598,MS,39282,HINDS_COUNTY_MS
33109,53599,MS,38825,MONROE_COUNTY_MS
33110,53600,MS,39355,CLARKE_COUNTY_MS
33111,53601,MS,39212,HINDS_COUNTY_MS
33112,53603,MS,39130,MADISON_COUNTY_MS
33113,53604,MS,39553,JACKSON_COUNTY_MS
33114,53607,MS,39436,JONES_COUNTY_MS
33115,53608,MS,38756,WASHINGTON_COUNTY_MS
33116,53611,MS,39772,ATTALA_COUNTY_MS
33117,53615,MS,39540,HARRISON_COUNTY_MS
33118,53616,MS,39649,PIKE_COUNTY_MS
33119,53618,MS,38654,MARSHALL_COUNTY_MS
33120,53619,MS,39562,JACKSON_COUNTY_MS
33121,53620,MS,39160,ATTALA_COUNTY_MS
33122,53622,MS,39641,LINCOLN_COUNTY_MS
33123,53623,MS,39067,ATTALA_COUNTY_MS
33124,53624,MS,39175,COPIAH_COUNTY_MS
33125,53625,MS,39437,JONES_COUNTY_MS
33126,53626,MS,39666,PIKE_COUNTY_MS
33127,53629,MS,38946,LEFLORE_COUNTY_MS
33128,53630,MS,38733,SUNFLOWER_COUNTY_MS
33129,53631,MS,39667,PIKE_COUNTY_MS
33130,53633,MS,38679,MARSHALL_COUNTY_MS
33131,53635,MS,38835,TISHOMINGO_COUNTY_MS
33132,53636,MS,39346,WINSTON_COUNTY_MS
33133,53638,MS,38941,LEFLORE_COUNTY_MS
33134,53639,MS,39573,JACKSON_COUNTY_MS
33135,53640,MS,38671,DESOTO_COUNTY_MS
33136,53641,MS,39565,JACKSON_COUNTY_MS
33137,53646,MS,38835,TISHOMINGO_COUNTY_MS
33138,53647,MS,38655,LAFAYETTE_COUNTY_MS
33139,53648,MS,38778,SUNFLOWER_COUNTY_MS
33140,53649,MS,39302,CLARKE_COUNTY_MS
33141,53650,MS,39452,GREENE_COUNTY_MS
33142,53652,MS,39759,LOWNDES_COUNTY_MS
33143,53653,MS,39289,HINDS_COUNTY_MS
33144,53655,MS,38864,CALHOUN_COUNTY_MS
33145,53657,MS,39047,RANKIN_COUNTY_MS
33146,53658,MS,39470,HANCOCK_COUNTY_MS
33147,53659,MS,38803,PONTOTOC_COUNTY_MS
33148,53660,MS,39355,CLARKE_COUNTY_MS
33149,53661,MS,39181,WARREN_COUNTY_MS
33150,53663,MS,38871,LAFAYETTE_COUNTY_MS
33151,53664,MS,39601,FRANKLIN_COUNTY_MS
33152,53665,MS,38843,LEE_COUNTY_MS
33153,53666,MS,38671,DESOTO_COUNTY_MS
33154,53667,MS,38901,MONTGOMERY_COUNTY_MS
33155,53668,MS,39110,MADISON_COUNTY_MS
33156,53671,MS,39505,HARRISON_COUNTY_MS
33157,53672,MS,39563,JACKSON_COUNTY_MS
33158,53673,MS,39046,YAZOO_COUNTY_MS
33159,53675,MS,39483,MARION_COUNTY_MS
33160,53676,MS,39119,COVINGTON_COUNTY_MS
33161,53678,MS,39704,LOWNDES_COUNTY_MS
33162,53679,MS,39325,KEMPER_COUNTY_MS
33163,53680,MS,39503,HARRISON_COUNTY_MS
33164,53681,MS,39328,KEMPER_COUNTY_MS
33165,53682,MS,39401,LAMAR_COUNTY_MS
33166,53683,MS,39043,RANKIN_COUNTY_MS
33167,53690,MS,38880,PRENTISS_COUNTY_MS
33168,53693,MS,38739,BOLIVAR_COUNTY_MS
33169,53694,MS,39120,JEFFERSON_COUNTY_MS
33170,53696,MS,38855,ITAWAMBA_COUNTY_MS
33171,53697,MS,39437,JONES_COUNTY_MS
33172,53699,MS,39735,WINSTON_COUNTY_MS
33173,53702,MS,39502,HARRISON_COUNTY_MS
33174,53704,MS,39560,HARRISON_COUNTY_MS
33175,53705,MS,39476,GREENE_COUNTY_MS
33176,53707,MS,38637,DESOTO_COUNTY_MS
33177,53708,MS,39566,JACKSON_COUNTY_MS
33178,53709,MS,38679,MARSHALL_COUNTY_MS
33179,53713,MS,38618,TATE_COUNTY_MS
33180,53714,MS,39181,WARREN_COUNTY_MS
33181,53716,MS,38833,ALCORN_COUNTY_MS
33182,53719,MS,39475,FORREST_COUNTY_MS
33183,53720,MS,39204,HINDS_COUNTY_MS
33184,53722,MS,39301,CLARKE_COUNTY_MS
33185,53723,MS,38672,DESOTO_COUNTY_MS
33186,53724,MS,39402,COVINGTON_COUNTY_MS
33187,53725,MS,39154,HINDS_COUNTY_MS
33188,53726,MS,39482,MARION_COUNTY_MS
33189,53727,MS,39047,RANKIN_COUNTY_MS
33190,53728,MS,39754,CLAY_COUNTY_MS
33191,53729,MS,39159,ISSAQUENA_COUNTY_MS
33192,53730,MS,39209,HINDS_COUNTY_MS
33193,53731,MS,39710,LOWNDES_COUNTY_MS
33194,53733,MS,39208,RANKIN_COUNTY_MS
33195,53735,MS,38751,SUNFLOWER_COUNTY_MS
33196,53736,MS,38804,LEE_COUNTY_MS
33197,53738,MS,38835,TISHOMINGO_COUNTY_MS
33198,53739,MS,38827,TISHOMINGO_COUNTY_MS
33199,53740,MS,39730,MONROE_COUNTY_MS
33200,53741,MS,38677,LAFAYETTE_COUNTY_MS
33201,53752,MS,39110,MADISON_COUNTY_MS
33202,53753,MS,38852,COLBERT_COUNTY_MS
33203,53755,MS,38606,PANOLA_COUNTY_MS
33204,53756,MS,38852,COLBERT_COUNTY_MS
33205,53757,MS,38868,LEE_COUNTY_MS
33206,53758,MS,39401,LAMAR_COUNTY_MS
33207,53760,MS,39566,JACKSON_COUNTY_MS
33208,53762,MS,38863,LAFAYETTE_COUNTY_MS
33209,53763,MS,39046,YAZOO_COUNTY_MS
33210,53764,MS,39163,YAZOO_COUNTY_MS
33211,53765,MS,38666,PANOLA_COUNTY_MS
33212,53766,MS,39561,STONE_COUNTY_MS
33213,53768,MS,39345,NEWTON_COUNTY_MS
33214,53769,MS,39094,RANKIN_COUNTY_MS
33215,53770,MS,38868,LEE_COUNTY_MS
33216,53771,MS,38676,TUNICA_COUNTY_MS
33217,53772,MS,38731,WASHINGTON_COUNTY_MS
33218,53775,MS,39367,WAYNE_COUNTY_MS
33219,53781,MS,38771,SUNFLOWER_COUNTY_MS
33220,53785,MS,38606,PANOLA_COUNTY_MS
33221,53786,MS,39466,HANCOCK_COUNTY_MS
33222,53788,MS,39298,RANKIN_COUNTY_MS
33223,53789,MS,39288,RANKIN_COUNTY_MS
33224,53790,MS,38652,UNION_COUNTY_MS
33225,53795,MS,39284,HINDS_COUNTY_MS
33226,53796,MS,39702,LOWNDES_COUNTY_MS
33227,53799,MS,39288,RANKIN_COUNTY_MS
33228,53800,MS,39571,HANCOCK_COUNTY_MS
33229,53801,MS,39305,LAUDERDALE_COUNTY_MS
33230,53802,MS,39577,PERRY_COUNTY_MS
33231,53803,MS,39304,LAUDERDALE_COUNTY_MS
33232,53804,MS,39466,HANCOCK_COUNTY_MS
33233,53805,MS,38637,DESOTO_COUNTY_MS
33234,53808,MS,38703,WASHINGTON_COUNTY_MS
33235,53809,MS,39436,JONES_COUNTY_MS
